technology,airbending,source,DataManager@27.03.2019 13:31:39
@data
material,sheetThicknessMM,punchRadiusMM,dieWidthMM,angleDEG,bendDeductionTanMM,bendDeductionEdgeMM,radiusMM
AlMg3,1.25,0.3,12,93,-2.57,0,2
AlMg3,1.25,0.3,12,105,-1.917,0,2.3
AlMg3,1.25,0.3,12,105.7,-1.859,0,2.3
AlMg3,1.25,0.3,12,119.4,-1.281,0,2.8
AlMg3,1.25,0.3,12,120,-1.18,0,2.8
AlMg3,1.25,0.3,12,133.9,-0.831,0,3.7
AlMg3,1.25,0.3,12,135,-0.753,0,3.7
AlMg3,1.25,0.3,12,148.1,-0.507,0,5.6
AlMg3,1.25,0.3,12,150,-0.576,0,6.4
AlMg3,1.25,0.3,12,164,-0.218,0,12.2
AlMg3,1.25,0.5,12,30,-20.267,0.316,1.7
AlMg3,1.25,0.5,12,31.4,-19.162,0.253,1.7
AlMg3,1.25,0.5,12,34.2,-16.994,0.128,1.7
AlMg3,1.25,0.5,12,38.5,-14.078,-0.074,1.7
AlMg3,1.25,0.5,12,43.6,-11.464,-0.298,1.7
AlMg3,1.25,0.5,12,45,-10.925,-0.361,1.7
AlMg3,1.25,0.5,12,49.2,-9.281,-0.545,1.7
AlMg3,1.25,0.5,12,55.8,-7.414,-0.827,1.7
AlMg3,1.25,0.5,12,60,-6.401,-1.01,1.7
AlMg3,1.25,0.5,12,63.2,-5.91,-1.15,1.7
AlMg3,1.25,0.5,12,71.8,-4.577,-1.544,1.8
AlMg3,1.25,0.5,12,75,-4.185,-1.706,1.8
AlMg3,1.25,0.5,12,81.7,-3.501,-2.085,1.9
AlMg3,1.25,0.5,12,90,-2.886,-2.886,2
AlMg3,1.25,0.5,12,93,-2.57,0,2
AlMg3,1.25,0.5,12,105,-1.917,0,2.3
AlMg3,1.25,0.5,12,105.7,-1.859,0,2.3
AlMg3,1.25,0.5,12,119.4,-1.281,0,2.8
AlMg3,1.25,0.5,12,120,-1.18,0,2.8
AlMg3,1.25,0.5,12,133.9,-0.831,0,3.7
AlMg3,1.25,0.5,12,135,-0.753,0,3.7
AlMg3,1.25,0.5,12,148.1,-0.507,0,5.6
AlMg3,1.25,0.5,12,150,-0.576,0,6.4
AlMg3,1.25,0.5,12,164,-0.218,0,12.2
AlMg3,1.25,1,6,30,-12.897,-0.432,1
AlMg3,1.25,1,6,34.6,-10.996,-0.551,1
AlMg3,1.25,1,6,36.4,-10.302,-0.594,1
AlMg3,1.25,1,6,40.2,-8.889,-0.693,1
AlMg3,1.25,1,6,42.5,-8.277,-0.746,1
AlMg3,1.25,1,6,45,-7.66,-0.81,1
AlMg3,1.25,1,6,47.9,-6.917,-0.884,1
AlMg3,1.25,1,6,50.1,-6.459,-0.938,1
AlMg3,1.25,1,6,56,-5.463,-1.09,1
AlMg3,1.25,1,6,59.4,-5.03,-1.186,1
AlMg3,1.25,1,6,60,-4.875,-1.2,1
AlMg3,1.25,1,6,65.1,-4.337,-1.342,1
AlMg3,1.25,1,6,71.1,-3.741,-1.517,1.1
AlMg3,1.25,1,6,75,-3.355,-1.641,1.1
AlMg3,1.25,1,6,77,-3.224,-1.71,1.1
AlMg3,1.25,1,6,82.6,-2.81,-1.924,1.2
AlMg3,1.25,1,6,90,-2.402,-2.402,1.3
AlMg3,1.25,1,6,91.1,-2.294,0,1.3
AlMg3,1.25,1,6,97.3,-1.965,0,1.3
AlMg3,1.25,1,6,105,-1.683,0,1.4
AlMg3,1.25,1,6,105.2,-1.629,0,1.4
AlMg3,1.25,1,6,114.1,-1.31,0,1.6
AlMg3,1.25,1,6,120,-1.105,0,1.8
AlMg3,1.25,1,6,122.8,-1.05,0,1.9
AlMg3,1.25,1,6,131.2,-0.831,0,2.2
AlMg3,1.25,1,6,135,-0.69,0,2.2
AlMg3,1.25,1,6,139.5,-0.644,0,2.8
AlMg3,1.25,1,6,147.7,-0.481,0,3.6
AlMg3,1.25,1,6,150,-0.448,0,4.1
AlMg3,1.25,1,6,157.4,-0.313,0,5.5
AlMg3,1.25,1,6,165.3,-0.191,0,8.8
AlMg3,1.25,1,6,173.2,-0.083,0,19.7
AlMg3,1.25,1,6.4,30,-12.897,-0.432,1
AlMg3,1.25,1,6.4,34.6,-10.996,-0.551,1
AlMg3,1.25,1,6.4,36.4,-10.302,-0.594,1
AlMg3,1.25,1,6.4,40.2,-8.889,-0.693,1
AlMg3,1.25,1,6.4,42.5,-8.277,-0.746,1
AlMg3,1.25,1,6.4,45,-7.66,-0.81,1
AlMg3,1.25,1,6.4,47.9,-6.917,-0.884,1
AlMg3,1.25,1,6.4,50.1,-6.459,-0.938,1
AlMg3,1.25,1,6.4,56,-5.463,-1.09,1
AlMg3,1.25,1,6.4,59.4,-5.03,-1.186,1
AlMg3,1.25,1,6.4,60,-4.875,-1.2,1
AlMg3,1.25,1,6.4,65.1,-4.337,-1.342,1
AlMg3,1.25,1,6.4,71.1,-3.741,-1.517,1.1
AlMg3,1.25,1,6.4,75,-3.355,-1.641,1.1
AlMg3,1.25,1,6.4,77,-3.224,-1.71,1.1
AlMg3,1.25,1,6.4,82.6,-2.81,-1.924,1.2
AlMg3,1.25,1,6.4,90,-2.402,-2.402,1.3
AlMg3,1.25,1,6.4,91.1,-2.294,0,1.3
AlMg3,1.25,1,6.4,97.3,-1.965,0,1.3
AlMg3,1.25,1,6.4,105,-1.683,0,1.4
AlMg3,1.25,1,6.4,105.2,-1.629,0,1.4
AlMg3,1.25,1,6.4,114.1,-1.31,0,1.6
AlMg3,1.25,1,6.4,120,-1.105,0,1.8
AlMg3,1.25,1,6.4,122.8,-1.05,0,1.9
AlMg3,1.25,1,6.4,131.2,-0.831,0,2.2
AlMg3,1.25,1,6.4,135,-0.69,0,2.2
AlMg3,1.25,1,6.4,139.5,-0.644,0,2.8
AlMg3,1.25,1,6.4,147.7,-0.481,0,3.6
AlMg3,1.25,1,6.4,150,-0.448,0,4.1
AlMg3,1.25,1,6.4,157.4,-0.313,0,5.5
AlMg3,1.25,1,6.4,165.3,-0.191,0,8.8
AlMg3,1.25,1,6.4,173.2,-0.083,0,19.7
AlMg3,1.25,1,8,30,-15.418,-0.167,1.1
AlMg3,1.25,1,8,30.6,-15.141,-0.189,1.1
AlMg3,1.25,1,8,33.4,-13.45,-0.278,1.1
AlMg3,1.25,1,8,37.1,-11.455,-0.399,1.1
AlMg3,1.25,1,8,40.8,-10.003,-0.515,1.1
AlMg3,1.25,1,8,45,-8.595,-0.647,1.1
AlMg3,1.25,1,8,45.3,-8.43,-0.658,1.1
AlMg3,1.25,1,8,49.9,-7.259,-0.798,1.1
AlMg3,1.25,1,8,55.5,-6.069,-0.972,1.1
AlMg3,1.25,1,8,60,-5.216,-1.11,1.2
AlMg3,1.25,1,8,61.4,-5.094,-1.156,1.2
AlMg3,1.25,1,8,68.8,-4.138,-1.393,1.2
AlMg3,1.25,1,8,75,-3.521,-1.62,1.3
AlMg3,1.25,1,8,76.3,-3.416,-1.671,1.3
AlMg3,1.25,1,8,84.5,-2.778,-2.049,1.4
AlMg3,1.25,1,8,90,-2.509,-2.509,1.5
AlMg3,1.25,1,8,93.6,-2.24,0,1.5
AlMg3,1.25,1,8,103.7,-1.751,0,1.7
AlMg3,1.25,1,8,105,-1.737,0,1.7
AlMg3,1.25,1,8,113.7,-1.373,0,2
AlMg3,1.25,1,8,120,-1.115,0,2.2
AlMg3,1.25,1,8,125.1,-1.006,0,2.4
AlMg3,1.25,1,8,134,-0.791,0,2.9
AlMg3,1.25,1,8,135,-0.7,0,2.9
AlMg3,1.25,1,8,145.8,-0.527,0,4
AlMg3,1.25,1,8,150,-0.496,0,5
AlMg3,1.25,1,8,157.5,-0.315,0,6.6
AlMg3,1.25,1,8,168.9,-0.14,0,14
AlMg3,1.25,1,10,30,-17.865,0.096,1.4
AlMg3,1.25,1,10,31.6,-16.827,0.025,1.4
AlMg3,1.25,1,10,35.4,-14.145,-0.129,1.4
AlMg3,1.25,1,10,39.2,-12.107,-0.279,1.4
AlMg3,1.25,1,10,44.1,-9.984,-0.466,1.4
AlMg3,1.25,1,10,45,-9.733,-0.499,1.4
AlMg3,1.25,1,10,49.2,-8.353,-0.658,1.4
AlMg3,1.25,1,10,55.8,-6.678,-0.901,1.4
AlMg3,1.25,1,10,60,-5.787,-1.058,1.4
AlMg3,1.25,1,10,62.6,-5.451,-1.153,1.4
AlMg3,1.25,1,10,70.3,-4.378,-1.458,1.5
AlMg3,1.25,1,10,75,-3.845,-1.659,1.5
AlMg3,1.25,1,10,79.4,-3.432,-1.869,1.6
AlMg3,1.25,1,10,89.3,-2.653,-2.514,1.7
AlMg3,1.25,1,10,90,-2.694,-2.694,1.7
AlMg3,1.25,1,10,100.7,-1.973,0,1.9
AlMg3,1.25,1,10,105,-1.815,0,1.9
AlMg3,1.25,1,10,112.6,-1.471,0,2.2
AlMg3,1.25,1,10,120,-1.124,0,2.5
AlMg3,1.25,1,10,125.8,-1.01,0,2.7
AlMg3,1.25,1,10,135,-0.7,0,3.7
AlMg3,1.25,1,10,139.2,-0.67,0,3.7
AlMg3,1.25,1,10,150,-0.524,0,5.5
AlMg3,1.25,1,10,153,-0.391,0,5.9
AlMg3,1.25,1,10,166.5,-0.176,0,13.3
AlMg3,1.25,1,12,30,-20.264,0.315,1.7
AlMg3,1.25,1,12,31.2,-19.356,0.261,1.7
AlMg3,1.25,1,12,34.5,-16.724,0.113,1.7
AlMg3,1.25,1,12,38.5,-14.027,-0.074,1.7
AlMg3,1.25,1,12,43.3,-11.58,-0.29,1.7
AlMg3,1.25,1,12,45,-10.908,-0.365,1.7
AlMg3,1.25,1,12,48.9,-9.405,-0.536,1.7
AlMg3,1.25,1,12,55.4,-7.517,-0.817,1.7
AlMg3,1.25,1,12,60,-6.393,-1.012,1.7
AlMg3,1.25,1,12,63.1,-5.891,-1.148,1.7
AlMg3,1.25,1,12,71.7,-4.606,-1.544,1.8
AlMg3,1.25,1,12,75,-4.189,-1.709,1.8
AlMg3,1.25,1,12,81.6,-3.489,-2.074,1.9
AlMg3,1.25,1,12,90,-2.897,-2.897,2
AlMg3,1.25,1,12,92.6,-2.616,0,2
AlMg3,1.25,1,12,105,-1.929,0,2.3
AlMg3,1.25,1,12,105.4,-1.882,0,2.3
AlMg3,1.25,1,12,118.8,-1.318,0,2.8
AlMg3,1.25,1,12,120,-1.191,0,2.8
AlMg3,1.25,1,12,132.5,-0.888,0,3.6
AlMg3,1.25,1,12,135,-0.764,0,3.6
AlMg3,1.25,1,12,148.5,-0.502,0,5.8
AlMg3,1.25,1,12,150,-0.587,0,6.4
AlMg3,1.25,1,12,164.1,-0.216,0,12.6
AlMg3,1.5,0.2,6,30,-13.311,-0.79,0.6
AlMg3,1.5,0.2,6,30.8,-12.993,-0.807,0.6
AlMg3,1.5,0.2,6,34,-11.505,-0.873,0.6
AlMg3,1.5,0.2,6,38.2,-9.886,-0.96,0.6
AlMg3,1.5,0.2,6,43.5,-8.227,-1.083,0.6
AlMg3,1.5,0.2,6,45,-7.909,-1.114,0.7
AlMg3,1.5,0.2,6,46.8,-7.448,-1.16,0.7
AlMg3,1.5,0.2,6,54.4,-5.997,-1.327,0.7
AlMg3,1.5,0.2,6,60,-5.192,-1.463,0.8
AlMg3,1.5,0.2,6,70.6,-4.017,-1.74,0.8
AlMg3,1.5,0.2,6,75,-3.619,-1.875,0.9
AlMg3,1.5,0.2,6,78.7,-3.326,-2.007,0.9
AlMg3,1.5,0.2,6,88.2,-2.719,-2.487,1
AlMg3,1.5,0.2,6,90,-2.671,-2.671,1.1
AlMg3,1.5,0.2,6,94.4,-2.417,0,1.1
AlMg3,1.5,0.2,6,105,-1.925,0,1.4
AlMg3,1.5,0.2,6,107.5,-1.793,0,1.4
AlMg3,1.5,0.2,6,120,-1.3,0,1.8
AlMg3,1.5,0.2,6,120.3,-1.317,0,1.8
AlMg3,1.5,0.2,6,132.8,-0.937,0,2.4
AlMg3,1.5,0.2,6,135,-0.836,0,2.4
AlMg3,1.5,0.2,6,145.3,-0.627,0,3.5
AlMg3,1.5,0.2,6,150,-0.546,0,4.4
AlMg3,1.5,0.2,6,157.6,-0.37,0,5.8
AlMg3,1.5,0.2,6,169.7,-0.155,0,14.2
AlMg3,1.5,0.2,6.4,30,-13.311,-0.79,0.6
AlMg3,1.5,0.2,6.4,30.8,-12.993,-0.807,0.6
AlMg3,1.5,0.2,6.4,34,-11.505,-0.873,0.6
AlMg3,1.5,0.2,6.4,38.2,-9.886,-0.96,0.6
AlMg3,1.5,0.2,6.4,43.5,-8.227,-1.083,0.6
AlMg3,1.5,0.2,6.4,45,-7.909,-1.114,0.7
AlMg3,1.5,0.2,6.4,46.8,-7.448,-1.16,0.7
AlMg3,1.5,0.2,6.4,54.4,-5.997,-1.327,0.7
AlMg3,1.5,0.2,6.4,60,-5.192,-1.463,0.8
AlMg3,1.5,0.2,6.4,70.6,-4.017,-1.74,0.8
AlMg3,1.5,0.2,6.4,75,-3.619,-1.875,0.9
AlMg3,1.5,0.2,6.4,78.7,-3.326,-2.007,0.9
AlMg3,1.5,0.2,6.4,88.2,-2.719,-2.487,1
AlMg3,1.5,0.2,6.4,90,-2.671,-2.671,1.1
AlMg3,1.5,0.2,6.4,94.4,-2.417,0,1.1
AlMg3,1.5,0.2,6.4,105,-1.925,0,1.4
AlMg3,1.5,0.2,6.4,107.5,-1.793,0,1.4
AlMg3,1.5,0.2,6.4,120,-1.3,0,1.8
AlMg3,1.5,0.2,6.4,120.3,-1.317,0,1.8
AlMg3,1.5,0.2,6.4,132.8,-0.937,0,2.4
AlMg3,1.5,0.2,6.4,135,-0.836,0,2.4
AlMg3,1.5,0.2,6.4,145.3,-0.627,0,3.5
AlMg3,1.5,0.2,6.4,150,-0.546,0,4.4
AlMg3,1.5,0.2,6.4,157.6,-0.37,0,5.8
AlMg3,1.5,0.2,6.4,169.7,-0.155,0,14.2
AlMg3,1.5,0.3,6,30,-13.311,-0.79,0.6
AlMg3,1.5,0.3,6,30.8,-12.993,-0.807,0.6
AlMg3,1.5,0.3,6,34,-11.505,-0.873,0.6
AlMg3,1.5,0.3,6,38.2,-9.886,-0.96,0.6
AlMg3,1.5,0.3,6,43.5,-8.227,-1.083,0.6
AlMg3,1.5,0.3,6,45,-7.909,-1.114,0.7
AlMg3,1.5,0.3,6,46.8,-7.448,-1.16,0.7
AlMg3,1.5,0.3,6,54.4,-5.997,-1.327,0.7
AlMg3,1.5,0.3,6,60,-5.192,-1.463,0.8
AlMg3,1.5,0.3,6,70.6,-4.017,-1.74,0.8
AlMg3,1.5,0.3,6,75,-3.619,-1.875,0.9
AlMg3,1.5,0.3,6,78.7,-3.326,-2.007,0.9
AlMg3,1.5,0.3,6,88.2,-2.719,-2.487,1
AlMg3,1.5,0.3,6,90,-2.671,-2.671,1.1
AlMg3,1.5,0.3,6,94.4,-2.417,0,1.1
AlMg3,1.5,0.3,6,105,-1.925,0,1.4
AlMg3,1.5,0.3,6,107.5,-1.793,0,1.4
AlMg3,1.5,0.3,6,120,-1.3,0,1.8
AlMg3,1.5,0.3,6,120.3,-1.317,0,1.8
AlMg3,1.5,0.3,6,132.8,-0.937,0,2.4
AlMg3,1.5,0.3,6,135,-0.836,0,2.4
AlMg3,1.5,0.3,6,145.3,-0.627,0,3.5
AlMg3,1.5,0.3,6,150,-0.546,0,4.4
AlMg3,1.5,0.3,6,157.6,-0.37,0,5.8
AlMg3,1.5,0.3,6,169.7,-0.155,0,14.2
AlMg3,1.5,0.3,6.4,30,-13.311,-0.79,0.6
AlMg3,1.5,0.3,6.4,30.8,-12.993,-0.807,0.6
AlMg3,1.5,0.3,6.4,34,-11.505,-0.873,0.6
AlMg3,1.5,0.3,6.4,38.2,-9.886,-0.96,0.6
AlMg3,1.5,0.3,6.4,43.5,-8.227,-1.083,0.6
AlMg3,1.5,0.3,6.4,45,-7.909,-1.114,0.7
AlMg3,1.5,0.3,6.4,46.8,-7.448,-1.16,0.7
AlMg3,1.5,0.3,6.4,54.4,-5.997,-1.327,0.7
AlMg3,1.5,0.3,6.4,60,-5.192,-1.463,0.8
AlMg3,1.5,0.3,6.4,70.6,-4.017,-1.74,0.8
AlMg3,1.5,0.3,6.4,75,-3.619,-1.875,0.9
AlMg3,1.5,0.3,6.4,78.7,-3.326,-2.007,0.9
AlMg3,1.5,0.3,6.4,88.2,-2.719,-2.487,1
AlMg3,1.5,0.3,6.4,90,-2.671,-2.671,1.1
AlMg3,1.5,0.3,6.4,94.4,-2.417,0,1.1
AlMg3,1.5,0.3,6.4,105,-1.925,0,1.4
AlMg3,1.5,0.3,6.4,107.5,-1.793,0,1.4
AlMg3,1.5,0.3,6.4,120,-1.3,0,1.8
AlMg3,1.5,0.3,6.4,120.3,-1.317,0,1.8
AlMg3,1.5,0.3,6.4,132.8,-0.937,0,2.4
AlMg3,1.5,0.3,6.4,135,-0.836,0,2.4
AlMg3,1.5,0.3,6.4,145.3,-0.627,0,3.5
AlMg3,1.5,0.3,6.4,150,-0.546,0,4.4
AlMg3,1.5,0.3,6.4,157.6,-0.37,0,5.8
AlMg3,1.5,0.3,6.4,169.7,-0.155,0,14.2
AlMg3,1.5,0.5,6,30,-13.311,-0.79,0.6
AlMg3,1.5,0.5,6,30.8,-12.993,-0.807,0.6
AlMg3,1.5,0.5,6,34,-11.505,-0.873,0.6
AlMg3,1.5,0.5,6,38.2,-9.886,-0.96,0.6
AlMg3,1.5,0.5,6,43.5,-8.227,-1.083,0.6
AlMg3,1.5,0.5,6,45,-7.909,-1.114,0.7
AlMg3,1.5,0.5,6,46.8,-7.448,-1.16,0.7
AlMg3,1.5,0.5,6,54.4,-5.997,-1.327,0.7
AlMg3,1.5,0.5,6,60,-5.192,-1.463,0.8
AlMg3,1.5,0.5,6,70.6,-4.017,-1.74,0.8
AlMg3,1.5,0.5,6,75,-3.619,-1.875,0.9
AlMg3,1.5,0.5,6,78.7,-3.326,-2.007,0.9
AlMg3,1.5,0.5,6,88.2,-2.719,-2.487,1
AlMg3,1.5,0.5,6,90,-2.671,-2.671,1.1
AlMg3,1.5,0.5,6,94.4,-2.417,0,1.1
AlMg3,1.5,0.5,6,105,-1.925,0,1.4
AlMg3,1.5,0.5,6,107.5,-1.793,0,1.4
AlMg3,1.5,0.5,6,120,-1.3,0,1.8
AlMg3,1.5,0.5,6,120.3,-1.317,0,1.8
AlMg3,1.5,0.5,6,132.8,-0.937,0,2.4
AlMg3,1.5,0.5,6,135,-0.836,0,2.4
AlMg3,1.5,0.5,6,145.3,-0.627,0,3.5
AlMg3,1.5,0.5,6,150,-0.546,0,4.4
AlMg3,1.5,0.5,6,157.6,-0.37,0,5.8
AlMg3,1.5,0.5,6,169.7,-0.155,0,14.2
AlMg3,1.5,0.5,6.4,30,-13.311,-0.79,0.6
AlMg3,1.5,0.5,6.4,30.8,-12.993,-0.807,0.6
AlMg3,1.5,0.5,6.4,34,-11.505,-0.873,0.6
AlMg3,1.5,0.5,6.4,38.2,-9.886,-0.96,0.6
AlMg3,1.5,0.5,6.4,43.5,-8.227,-1.083,0.6
AlMg3,1.5,0.5,6.4,45,-7.909,-1.114,0.7
AlMg3,1.5,0.5,6.4,46.8,-7.448,-1.16,0.7
AlMg3,1.5,0.5,6.4,54.4,-5.997,-1.327,0.7
AlMg3,1.5,0.5,6.4,60,-5.192,-1.463,0.8
AlMg3,1.5,0.5,6.4,70.6,-4.017,-1.74,0.8
AlMg3,1.5,0.5,6.4,75,-3.619,-1.875,0.9
AlMg3,1.5,0.5,6.4,78.7,-3.326,-2.007,0.9
AlMg3,1.5,0.5,6.4,88.2,-2.719,-2.487,1
AlMg3,1.5,0.5,6.4,90,-2.671,-2.671,1.1
AlMg3,1.5,0.5,6.4,94.4,-2.417,0,1.1
AlMg3,1.5,0.5,6.4,105,-1.925,0,1.4
AlMg3,1.5,0.5,6.4,107.5,-1.793,0,1.4
AlMg3,1.5,0.5,6.4,120,-1.3,0,1.8
AlMg3,1.5,0.5,6.4,120.3,-1.317,0,1.8
AlMg3,1.5,0.5,6.4,132.8,-0.937,0,2.4
AlMg3,1.5,0.5,6.4,135,-0.836,0,2.4
AlMg3,1.5,0.5,6.4,145.3,-0.627,0,3.5
AlMg3,1.5,0.5,6.4,150,-0.546,0,4.4
AlMg3,1.5,0.5,6.4,157.6,-0.37,0,5.8
AlMg3,1.5,0.5,6.4,169.7,-0.155,0,14.2
AlMg3,1.5,0.2,8,30,-16.161,-0.464,1
AlMg3,1.5,0.2,8,32.2,-14.926,-0.518,1
AlMg3,1.5,0.2,8,35.9,-12.787,-0.64,1
AlMg3,1.5,0.2,8,39.7,-11.019,-0.76,1
AlMg3,1.5,0.2,8,43.6,-9.606,-0.881,1
AlMg3,1.5,0.2,8,45,-9.193,-0.923,1
AlMg3,1.5,0.2,8,48.9,-8.026,-1.042,1
AlMg3,1.5,0.2,8,54.9,-6.642,-1.223,1
AlMg3,1.5,0.2,8,60,-5.691,-1.38,1.1
AlMg3,1.5,0.2,8,60.5,-5.723,-1.397,1.1
AlMg3,1.5,0.2,8,67.8,-4.684,-1.633,1.1
AlMg3,1.5,0.2,8,75,-3.901,-1.9,1.2
AlMg3,1.5,0.2,8,75.6,-3.873,-1.921,1.2
AlMg3,1.5,0.2,8,84,-3.145,-2.316,1.3
AlMg3,1.5,0.2,8,90,-2.818,-2.818,1.4
AlMg3,1.5,0.2,8,93,-2.571,0,1.5
AlMg3,1.5,0.2,8,103.2,-2.02,0,1.7
AlMg3,1.5,0.2,8,105,-1.988,0,1.7
AlMg3,1.5,0.2,8,113.9,-1.567,0,2
AlMg3,1.5,0.2,8,120,-1.309,0,2.2
AlMg3,1.5,0.2,8,123.9,-1.238,0,2.4
AlMg3,1.5,0.2,8,135,-0.833,0,3.2
AlMg3,1.5,0.2,8,135.6,-0.883,0,3.2
AlMg3,1.5,0.2,8,147.1,-0.594,0,4.5
AlMg3,1.5,0.2,8,150,-0.57,0,5.3
AlMg3,1.5,0.2,8,158.4,-0.356,0,7.5
AlMg3,1.5,0.2,8,169.5,-0.157,0,15.8
AlMg3,1.5,0.3,8,30,-16.161,-0.464,1
AlMg3,1.5,0.3,8,32.2,-14.926,-0.518,1
AlMg3,1.5,0.3,8,35.9,-12.787,-0.64,1
AlMg3,1.5,0.3,8,39.7,-11.019,-0.76,1
AlMg3,1.5,0.3,8,43.6,-9.606,-0.881,1
AlMg3,1.5,0.3,8,45,-9.193,-0.923,1
AlMg3,1.5,0.3,8,48.9,-8.026,-1.042,1
AlMg3,1.5,0.3,8,54.9,-6.642,-1.223,1
AlMg3,1.5,0.3,8,60,-5.691,-1.38,1.1
AlMg3,1.5,0.3,8,60.5,-5.723,-1.397,1.1
AlMg3,1.5,0.3,8,67.8,-4.684,-1.633,1.1
AlMg3,1.5,0.3,8,75,-3.901,-1.9,1.2
AlMg3,1.5,0.3,8,75.6,-3.873,-1.921,1.2
AlMg3,1.5,0.3,8,84,-3.145,-2.316,1.3
AlMg3,1.5,0.3,8,90,-2.818,-2.818,1.4
AlMg3,1.5,0.3,8,93,-2.571,0,1.5
AlMg3,1.5,0.3,8,103.2,-2.02,0,1.7
AlMg3,1.5,0.3,8,105,-1.988,0,1.7
AlMg3,1.5,0.3,8,113.9,-1.567,0,2
AlMg3,1.5,0.3,8,120,-1.309,0,2.2
AlMg3,1.5,0.3,8,123.9,-1.238,0,2.4
AlMg3,1.5,0.3,8,135,-0.833,0,3.2
AlMg3,1.5,0.3,8,135.6,-0.883,0,3.2
AlMg3,1.5,0.3,8,147.1,-0.594,0,4.5
AlMg3,1.5,0.3,8,150,-0.57,0,5.3
AlMg3,1.5,0.3,8,158.4,-0.356,0,7.5
AlMg3,1.5,0.3,8,169.5,-0.157,0,15.8
AlMg3,1.5,0.5,8,30,-16.161,-0.464,1
AlMg3,1.5,0.5,8,32.2,-14.926,-0.518,1
AlMg3,1.5,0.5,8,35.9,-12.787,-0.64,1
AlMg3,1.5,0.5,8,39.7,-11.019,-0.76,1
AlMg3,1.5,0.5,8,43.6,-9.606,-0.881,1
AlMg3,1.5,0.5,8,45,-9.193,-0.923,1
AlMg3,1.5,0.5,8,48.9,-8.026,-1.042,1
AlMg3,1.5,0.5,8,54.9,-6.642,-1.223,1
AlMg3,1.5,0.5,8,60,-5.691,-1.38,1.1
AlMg3,1.5,0.5,8,60.5,-5.723,-1.397,1.1
AlMg3,1.5,0.5,8,67.8,-4.684,-1.633,1.1
AlMg3,1.5,0.5,8,75,-3.901,-1.9,1.2
AlMg3,1.5,0.5,8,75.6,-3.873,-1.921,1.2
AlMg3,1.5,0.5,8,84,-3.145,-2.316,1.3
AlMg3,1.5,0.5,8,90,-2.818,-2.818,1.4
AlMg3,1.5,0.5,8,93,-2.571,0,1.5
AlMg3,1.5,0.5,8,103.2,-2.02,0,1.7
AlMg3,1.5,0.5,8,105,-1.988,0,1.7
AlMg3,1.5,0.5,8,113.9,-1.567,0,2
AlMg3,1.5,0.5,8,120,-1.309,0,2.2
AlMg3,1.5,0.5,8,123.9,-1.238,0,2.4
AlMg3,1.5,0.5,8,135,-0.833,0,3.2
AlMg3,1.5,0.5,8,135.6,-0.883,0,3.2
AlMg3,1.5,0.5,8,147.1,-0.594,0,4.5
AlMg3,1.5,0.5,8,150,-0.57,0,5.3
AlMg3,1.5,0.5,8,158.4,-0.356,0,7.5
AlMg3,1.5,0.5,8,169.5,-0.157,0,15.8
AlMg3,1.5,0.2,10,30,-18.839,-0.172,1.3
AlMg3,1.5,0.2,10,30.5,-18.55,-0.195,1.3
AlMg3,1.5,0.2,10,33.5,-16.339,-0.306,1.3
AlMg3,1.5,0.2,10,37.6,-13.741,-0.474,1.3
AlMg3,1.5,0.2,10,42.5,-11.41,-0.664,1.3
AlMg3,1.5,0.2,10,45,-10.428,-0.758,1.3
AlMg3,1.5,0.2,10,47.9,-9.35,-0.867,1.3
AlMg3,1.5,0.2,10,54,-7.661,-1.099,1.4
AlMg3,1.5,0.2,10,60,-6.3,-1.324,1.4
AlMg3,1.5,0.2,10,61.1,-6.202,-1.366,1.4
AlMg3,1.5,0.2,10,69.2,-4.942,-1.685,1.4
AlMg3,1.5,0.2,10,75,-4.243,-1.933,1.5
AlMg3,1.5,0.2,10,78.4,-3.879,-2.099,1.5
AlMg3,1.5,0.2,10,88.5,-3.05,-2.779,1.7
AlMg3,1.5,0.2,10,90,-3.012,-3.012,1.7
AlMg3,1.5,0.2,10,100.2,-2.282,0,1.9
AlMg3,1.5,0.2,10,105,-2.068,0,1.9
AlMg3,1.5,0.2,10,112.8,-1.659,0,2.2
AlMg3,1.5,0.2,10,120,-1.314,0,2.6
AlMg3,1.5,0.2,10,125.3,-1.204,0,2.8
AlMg3,1.5,0.2,10,135,-0.827,0,3.8
AlMg3,1.5,0.2,10,139.5,-0.769,0,3.8
AlMg3,1.5,0.2,10,150,-0.596,0,5.8
AlMg3,1.5,0.2,10,153.4,-0.458,0,6.5
AlMg3,1.5,0.2,10,166.8,-0.203,0,14.4
AlMg3,1.5,0.3,10,30,-18.839,-0.172,1.3
AlMg3,1.5,0.3,10,30.5,-18.55,-0.195,1.3
AlMg3,1.5,0.3,10,33.5,-16.339,-0.306,1.3
AlMg3,1.5,0.3,10,37.6,-13.741,-0.474,1.3
AlMg3,1.5,0.3,10,42.5,-11.41,-0.664,1.3
AlMg3,1.5,0.3,10,45,-10.428,-0.758,1.3
AlMg3,1.5,0.3,10,47.9,-9.35,-0.867,1.3
AlMg3,1.5,0.3,10,54,-7.661,-1.099,1.4
AlMg3,1.5,0.3,10,60,-6.3,-1.324,1.4
AlMg3,1.5,0.3,10,61.1,-6.202,-1.366,1.4
AlMg3,1.5,0.3,10,69.2,-4.942,-1.685,1.4
